Stadt,Temperatur,dataAvailability1,Tageshoechsttemperatur,dataAvailability2,Naechtl. Tiefsttemperatur,dataAvailability3,Frosttage,dataAvailability4,Eistage,dataAvailability5,Niederschlagsmenge,dataAvailability6,Niederschlagstage,dataAvailability7,Sonnenstunden pro Tag,dataAvailability8,Windstaerke,dataAvailability9,Schneetage,dataAvailability10,Schneehoehen,dataAvailability11
Seelow,4.5,0.86,7.3,0.89,1.6,0.96,8.0,0.96,0.0,0.86,27.2,0.75,14.0,0.75,2.3,0.96,15.5,1.0,2.0,0.06,3.5,0.06
Selenter See,,,,,,,,,,,,,,,,,,,,,,
Senftenberg,,,,,,,,,,,,,,,,,,,,,,
Siegburg,,,,,,,,,,,,,,,,,,,,,,
Siegen,,,,,,,,,,,,,,,,,,,,,,
Siegerland,,,3.3,0.72,,,,,,,,,,,,,19.2,1.0,,,,
Sigmaringen,,,,,,,,,,,,,,,,,,,,,,
Simmern,,,,,,,,,,,,,,,,,,,,,,
Singen,,,,,,,,,,,,,,,,,,,,,,
Sinsheim,,,,,,,,,,,,,,,,,,,,,,
Soest,,,,,,,,,,,,,,,,,,,,,,
Solingen,,,,,,,,,,,,,,,,,,,,,,
Soltau,3.8,0.86,6.0,0.89,1.1,0.96,12.0,0.96,0.0,0.86,54.8,0.75,14.0,0.75,2.1,0.96,14.9,1.0,1.0,0.03,1.0,0.03
Soemmerda,,,,,,,,,,,,,,,,,,,,,,
Sondershausen,,,,,,,,,,,,,,,,,,,,,,
Sonneberg,,,,,,,,,,,,,,,,,,,,,,
Sonthofen,2.8,1.0,6.7,1.0,-1.1,1.0,19.0,1.0,0.0,1.0,119.5,1.0,19.0,1.0,2.3,1.0,8.1,1.0,21.0,0.72,4.5,0.72
Spessart,,,,,,,,,,,,,,,,,,,,,,
Speyer,,,,,,,,,,,,,,,,,,,,,,
Spiekeroog,,,,,,,,,,,,,,,,,,,,,,
Spremberg,,,,,,,,,,,,,,,,,,,,,,
Springe,,,,,,,,,,,,,,,,,,,,,,
Stade,,,,,,,,,,,,,,,,,,,,,,
Stadthagen,4.1,1.0,6.7,1.0,1.6,1.0,10.0,1.0,0.0,1.0,29.8,0.75,12.0,0.75,2.6,0.96,19.8,1.0,,,,
Starnberg,,,4.3,0.75,,,,,,,,,,,,,17.5,0.96,,,,
Steinau an der Straße,,,,,,,,,,,,,,,,,,,,,,
Steinfurt,4.1,1.0,6.8,1.0,1.5,1.0,11.0,1.0,0.0,1.0,49.0,0.75,13.0,0.75,,,15.4,1.0,,,,
Steinhuder Meer,3.9,1.0,6.6,1.0,1.2,1.0,12.0,1.0,0.0,1.0,37.5,0.75,12.0,0.75,,,19.0,1.0,1.0,0.03,1.0,0.03
Stendal,,,,,,,,,,,,,,,,,,,,,,
St. Georgen,,,,,,,,,,,,,,,,,,,,,,
Stollberg,,,,,,,,,,,,,,,,,,,,,,
Stralsund,,,,,,,,,,,,,,,,,,,,,,
Straubing,4.0,1.0,7.5,1.0,0.5,1.0,12.0,1.0,0.0,1.0,51.2,1.0,15.0,1.0,2.1,1.0,12.5,1.0,,,,
Stuttgart,4.7,1.0,7.4,1.0,2.1,1.0,5.0,1.0,0.0,1.0,42.8,1.0,15.0,1.0,1.8,1.0,13.1,1.0,1.0,0.03,2.0,0.03
St. Wendel,,,,,,,,,,,,,,,,,,,,,,
Suedschwarzwald,-2.2,1.0,-0.9,1.0,-3.5,1.0,22.0,1.0,16.0,1.0,196.3,1.0,27.0,1.0,1.3,1.0,44.4,1.0,,,,
Suhl,,,,,,,,,,,,,,,,,,,,,,
Sylt,4.0,1.0,5.8,1.0,2.3,1.0,4.0,1.0,0.0,1.0,30.6,1.0,20.0,1.0,3.3,1.0,27.3,1.0,,,,
Tauberbischofsheim,,,,,,,,,,,,,,,,,,,,,,
Taunus,-0.2,0.86,1.2,0.89,-1.9,0.96,21.0,0.96,12.0,0.86,76.9,0.75,18.0,0.75,1.3,0.96,19.6,1.0,,,,
Teltow,,,,,,,,,,,,,,,,,,,,,,
Templin,,,,,,,,,,,,,,,,,,,,,,
Teterow,,,,,,,,,,,,,,,,,,,,,,
Thueringer Wald,-0.6,0.86,1.0,0.89,-2.3,0.96,21.0,0.96,13.0,0.86,98.5,0.75,18.0,0.75,1.2,0.96,17.9,1.0,29.0,1.0,10.3,1.0
Tirschenreuth,,,,,,,,,,,,,,,,,,,,,,
Todtmoos,,,,,,,,,,,,,,,,,,,,,,
Torgau,,,,,,,,,,,,,,,,,,,,,,
Traunstein,4.5,0.86,7.8,0.89,1.0,0.96,8.0,0.96,0.0,0.86,52.7,0.75,13.0,0.75,2.3,0.96,13.8,1.0,,,,
Trier,4.5,1.0,6.9,1.0,2.2,1.0,8.0,1.0,0.0,1.0,80.0,1.0,17.0,1.0,1.7,1.0,19.4,1.0,,,,
Trollenhagen,3.7,0.86,5.9,0.89,1.2,0.96,11.0,0.96,0.0,0.86,34.3,0.86,18.0,0.86,,,18.9,1.0,,,,
Trostberg,,,,,,,,,,,,,,,,,,,,,,
Tuebingen,,,,,,,,,,,,,,,,,,,,,,
Tuttlingen,,,,,,,,,,,,,,,,,,,,,,
Uckermark,3.8,1.0,6.2,1.0,1.5,1.0,12.0,1.0,0.0,1.0,30.5,1.0,18.0,1.0,2.0,1.0,16.6,1.0,1.0,0.03,4.0,0.03
Ueckermuende,3.8,0.86,6.1,0.89,1.3,0.96,11.0,0.96,0.0,0.86,35.8,0.75,17.0,0.75,1.8,0.96,16.4,1.0,1.0,0.03,1.0,0.03
Uelzen,,,,,,,,,,,,,,,,,,,,,,
UFS TW Ems,5.5,0.68,6.9,0.75,4.3,0.86,0.0,0.86,0.0,0.68,,,,,3.1,0.82,38.5,0.93,,,,
Ulm,,,,,,,,,,,,,,,,,,,,,,
Ulrichstein,,,,,,,,,,,,,,,,,,,,,,
Unna,,,,,,,,,,,,,,,,,,,,,,
Usedom,,,,,,,,,,,,,,,,,18.7,1.0,,,,
Uslar,,,,,,,,,,,,,,,,,,,,,,
Vaihingen an der Enz,,,,,,,,,,,,,,,,,,,,,,
Vechta,,,,,,,,,,,,,,,,,,,,,,
Velbert,,,,,,,,,,,,,,,,,,,,,,
Velden,,,,,,,,,,,,,,,,,,,,,,
Verden,,,,,,,,,,,,,,,,,,,,,,
Viersen,,,,,,,,,,,,,,,,,,,,,,
Villingen-Schwenningen,,,,,,,,,,,,,,,,,,,,,,
Voehringen,,,,,,,,,,,,,,,,,,,,,,
Waechtersbach,,,,,,,,,,,,,,,,,,,,,,
Wacken,,,,,,,,,,,,,,,,,,,,,,
Wadern,,,,,,,,,,,,,,,,,,,,,,
Waiblingen,,,,,,,,,,,,,,,,,,,,,,
Waibstadt,4.9,0.86,7.5,0.89,2.2,0.96,6.0,0.96,0.0,0.86,69.6,0.75,13.0,0.75,1.7,0.96,16.3,1.0,3.0,0.1,1.3,0.1
Walchensee,,,,,,,,,,,,,,,,,,,,,,
Waldmuenchen,2.8,0.86,5.4,0.89,0.2,0.96,14.0,0.96,0.0,0.86,44.5,0.75,15.0,0.75,1.8,0.96,15.4,1.0,11.0,0.37,1.6,0.37
Waldshut-Tiengen,,,,,,,,,,,,,,,,,,,,,,
Walsrode,,,,,,,,,,,,,,,,,,,,,,
Wangen im Allgaeu,,,,,,,,,,,,,,,,,,,,,,
Wangerooge,,,,,,,,,,,,,,,,,,,,,,
Warburg,3.9,0.86,6.3,0.89,1.1,0.96,12.0,0.96,0.0,0.86,35.5,0.75,15.0,0.75,2.4,0.96,15.1,1.0,,,,
Waren,3.6,0.96,5.5,0.96,1.5,1.0,10.0,1.0,0.0,0.96,48.2,1.0,23.0,1.0,2.0,0.96,14.7,1.0,,,,
Warendorf,,,,,,,,,,,,,,,,,,,,,,
Warmensteinach,,,,,,,,,,,,,,,,,,,,,,
Wedehorn,,,,,,,,,,,,,,,,,,,,,,
Weeze,,,7.5,1.0,,,,,,,,,,,,,15.2,1.0,,,,
Weiden in der Oberpfalz,3.1,1.0,5.5,1.0,0.7,1.0,10.0,1.0,0.0,1.0,61.4,1.0,20.0,1.0,1.3,1.0,11.6,1.0,5.0,0.17,1.0,0.17
Weilheim,,,,,,,,,,,,,,,,,,,,,,
Weimar,,,,,,,,,,,,,,,,,,,,,,
Weißenburg,3.7,0.86,6.4,0.89,0.9,0.96,10.0,0.96,0.0,0.86,37.5,0.79,13.0,0.79,1.5,0.96,16.1,1.0,11.0,0.37,1.0,0.37
Weißenfels,,,,,,,,,,,,,,,,,,,,,,
Weißwasser,,,,,,,,,,,,,,,,,,,,,,
Wendelstein,,,,,,,,,,,,,,,,,,,,,,
Werl,5.2,0.86,7.6,0.89,2.2,0.96,9.0,0.96,0.0,0.86,72.3,0.86,17.0,0.86,2.9,0.96,17.1,1.0,,,,
Werneuchen,,,,,,,,,,,,,,,,,,,,,,
Wernigerode,4.0,0.86,6.5,0.89,1.1,0.96,11.0,0.96,1.0,0.86,28.5,0.75,13.0,0.75,2.7,0.96,15.2,1.0,,,,
Wertheim,,,,,,,,,,,,,,,,,,,,,,
Wesel,,,,,,,,,,,,,,,,,,,,,,
Westensee,,,,,,,,,,,,,,,,,,,,,,
Westerstede,,,,,,,,,,,,,,,,,,,,,,
Westerwald,1.9,0.86,3.6,0.89,-0.1,0.96,18.0,0.96,2.0,0.86,99.7,0.75,17.0,0.75,1.6,0.96,16.1,1.0,21.0,0.72,4.7,0.72
Wetzlar,,,,,,,,,,,,,,,,,,,,,,
Wiesbaden,,,7.0,0.93,,,,,,,,,,,,,14.3,1.0,,,,
Wiesenfelden,,,,,,,,,,,,,,,,,,,,,,
Wiesensee,,,,,,,,,,,,,,,,,,,,,,
Wildeshausen,,,,,,,,,,,,,,,,,,,,,,
Wilhelmshaven,,,,,,,,,,,,,,,,,,,,,,
Winsen,,,,,,,,,,,,,,,,,,,,,,
Wismar,,,,,,,,,,,,,,,,,,,,,,
Witten,,,,,,,,,,,,,,,,,,,,,,
Wittenberg,4.4,0.86,7.1,0.89,1.5,0.96,10.0,0.96,0.0,0.86,49.6,0.75,11.0,0.75,2.1,0.96,12.9,1.0,,,,
Wittingen,,,,,,,,,,,,,,,,,,,,,,
Wittlich,,,,,,,,,,,,,,,,,,,,,,
Wittmund,4.0,1.0,6.5,1.0,1.4,1.0,11.0,1.0,0.0,1.0,67.5,0.75,16.0,0.75,,,19.6,1.0,1.0,0.03,1.0,0.03
Wittstock/Dosse,,,,,,,,,,,,,,,,,,,,,,
Wolfenbuettel,,,,,,,,,,,,,,,,,,,,,,
Wolfratshausen,,,,,,,,,,,,,,,,,,,,,,
Wolfsburg,,,,,,,,,,,,,,,,,,,,,,
Wolgast,,,,,,,,,,,,,,,,,,,,,,
Worms,,,,,,,,,,,,,,,,,,,,,,
Woerth am Rhein,,,,,,,,,,,,,,,,,,,,,,
Wunsiedel,1.2,0.86,3.0,0.89,-0.7,0.96,20.0,0.96,2.0,0.86,67.6,0.75,16.0,0.75,1.1,0.96,17.7,1.0,,,,
Wuppertal,,,,,,,,,,,,,,,,,,,,,,
Wuerselen,,,,,,,,,,,,,,,,,,,,,,
Wuerzburg,4.3,1.0,6.8,1.0,1.7,1.0,8.0,1.0,0.0,1.0,54.6,1.0,17.0,1.0,1.5,1.0,16.8,1.0,3.0,0.1,1.3,0.1
Zehdenick,,,,,,,,,,,,,,,,,,,,,,
Zeitz,,,,,,,,,,,,,,,,,,,,,,
Zerbst/Anhalt,,,,,,,,,,,,,,,,,,,,,,
Zittau,,,,,,,,,,,,,,,,,,,,,,
Zugspitze,-9.2,1.0,-7.2,1.0,-11.2,1.0,29.0,1.0,27.0,1.0,,,,,3.1,1.0,38.8,1.0,29.0,1.0,293.1,1.0
Zweibruecken,,,,,,,,,,,,,,,,,,,,,,
Zwickau,,,,,,,,,,,,,,,,,,,,,,
Zwiesel,2.9,0.86,5.9,0.89,-0.3,0.96,16.0,0.96,0.0,0.86,117.1,0.79,13.0,0.79,1.9,0.96,9.7,1.0,,,,
